movieId,title,genres,year,rating
2750,Radio Days,"['comedy', 'drama']",1987,3.142857142857143
2751,From the Hip,"['comedy', 'drama']",1987,4.0
2752,Outrageous Fortune,"['comedy', 'mystery']",1987,2.8125
2754,Deadtime Stories,['horror'],1987,1.0
2757,Frances,['drama'],1982,3.5
2759,Dick,['comedy'],1999,3.5
2761,"Iron Giant, The","['adventure', 'animation', 'children', 'drama', 'sci-fi']",1999,4.051282051282051
2762,"Sixth Sense, The","['drama', 'horror', 'mystery']",1999,3.893854748603352
2763,"Thomas Crown Affair, The","['action', 'mystery']",1999,3.6458333333333335
2764,"Thomas Crown Affair, The","['crime', 'drama', 'romance', 'thriller']",1968,4.0
2765,"Acid House, The","['comedy', 'drama']",1998,3.5
2766,"Adventures of Sebastian Cole, The","['comedy', 'drama']",1998,3.25
2769,"Yards, The","['crime', 'drama']",2000,3.4
2770,Bowfinger,['comedy'],1999,2.960526315789474
2771,Brokedown Palace,['drama'],1999,3.25
2772,Detroit Rock City,['comedy'],1999,2.85
2774,Better Than Chocolate,"['comedy', 'romance']",1999,3.0
2775,Head On,['drama'],1998,1.0
2779,Heaven Can Wait,['comedy'],1978,3.269230769230769
2782,Pit and the Pendulum,['horror'],1961,3.3333333333333335
2784,"Masque of the Red Death, The",['horror'],1964,3.25
2786,Haunted Honeymoon,['comedy'],1986,1.75
2787,Cat's Eye,['horror'],1985,2.4166666666666665
2788,Monty Python's And Now for Something Completely Different,['comedy'],1971,4.053571428571429
2789,Damien: Omen II,['horror'],1978,2.875
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)","['horror', 'thriller']",1981,2.0
2791,Airplane!,['comedy'],1980,3.8563218390804597
2792,Airplane II: The Sequel,['comedy'],1982,3.1842105263157894
2793,"American Werewolf in Paris, An","['comedy', 'horror', 'romance', 'thriller']",1997,2.3
2794,European Vacation (aka National Lampoon's European Vacation),"['adventure', 'comedy', 'romance']",1985,2.6333333333333333
2795,National Lampoon's Vacation,['comedy'],1983,3.6538461538461537
2796,Funny Farm,['comedy'],1988,2.590909090909091
2797,Big,"['comedy', 'drama', 'fantasy', 'romance']",1988,3.71978021978022
2798,Problem Child,"['children', 'comedy']",1990,1.5833333333333333
2799,Problem Child 2,['comedy'],1991,1.3125
2800,Little Nemo: Adventures in Slumberland,"['adventure', 'animation', 'children', 'drama', 'fantasy']",1992,2.5
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),"['drama', 'romance']",1997,4.5
2802,Tequila Sunrise,"['action', 'drama', 'romance', 'thriller']",1988,3.0384615384615383
2803,"Pelican Brief, The","['crime', 'drama', 'mystery', 'romance', 'thriller']",1993,2.923076923076923
2804,"Christmas Story, A","['children', 'comedy']",1983,3.9727272727272727
2805,Mickey Blue Eyes,"['comedy', 'romance']",1999,3.0
2806,Teaching Mrs. Tingle,"['comedy', 'thriller']",1999,2.3333333333333335
2807,Universal Soldier: The Return,"['action', 'sci-fi']",1999,2.625
2808,Universal Soldier,"['action', 'sci-fi']",1992,2.2058823529411766
2810,Perfect Blue,"['animation', 'horror', 'mystery', 'thriller']",1997,4.2
2812,In Too Deep,"['action', 'thriller']",1999,3.0
2813,"Source, The",['documentary'],1999,1.0
2815,Iron Eagle,"['action', 'war']",1986,2.2857142857142856
2816,Iron Eagle II,"['action', 'war']",1988,1.6666666666666667
2817,Aces: Iron Eagle III,['action'],1992,2.0
2818,Iron Eagle IV,"['action', 'war']",1995,1.0
2819,Three Days of the Condor (3 Days of the Condor),"['drama', 'mystery', 'romance', 'thriller']",1975,3.75
2820,Hamlet,['drama'],1964,4.0
2822,Medicine Man,"['adventure', 'romance']",1992,3.1363636363636362
2824,On the Ropes,"['documentary', 'drama']",1999,5.0
2826,"13th Warrior, The","['action', 'adventure', 'fantasy']",1999,2.9038461538461537
2827,"Astronaut's Wife, The","['horror', 'sci-fi', 'thriller']",1999,2.272727272727273
2828,Dudley Do-Right,"['children', 'comedy']",1999,1.5
2829,"Muse, The",['comedy'],1999,3.0714285714285716
2835,Chill Factor,"['action', 'adventure', 'comedy', 'thriller']",1999,1.0
2836,Outside Providence,['comedy'],1999,3.5
2837,Bedrooms & Hallways,"['comedy', 'romance']",1998,3.0
2839,West Beirut (West Beyrouth),['drama'],1998,4.0
2840,Stigmata,"['drama', 'thriller']",1999,2.869565217391304
2841,Stir of Echoes,"['horror', 'mystery', 'thriller']",1999,3.5277777777777777
2843,"Black Cat, White Cat (Crna macka, beli macor)","['comedy', 'romance']",1998,3.9444444444444446
2844,"Minus Man, The","['drama', 'mystery']",1999,2.6666666666666665
2846,"Adventures of Milo and Otis, The (Koneko monogatari)","['adventure', 'children', 'comedy', 'drama']",1986,3.857142857142857
2847,Only Angels Have Wings,"['adventure', 'drama', 'romance']",1939,3.0
2848,"Othello (Tragedy of Othello: The Moor of Venice, The)",['drama'],1952,4.0
2851,Saturn 3,"['adventure', 'sci-fi', 'thriller']",1980,3.25
2852,"Soldier's Story, A",['drama'],1984,4.0
2856,I Saw What You Did,['thriller'],1965,3.0
2857,Yellow Submarine,"['adventure', 'animation', 'comedy', 'fantasy', 'musical']",1968,3.2857142857142856
2858,American Beauty,"['drama', 'romance']",1999,4.056372549019608
2859,Stop Making Sense,"['documentary', 'musical']",1984,3.857142857142857
2860,Blue Streak,['comedy'],1999,2.611111111111111
2861,For Love of the Game,"['comedy', 'drama']",1999,3.375
2862,Caligula,['drama'],1979,1.0
2863,"Hard Day's Night, A","['adventure', 'comedy', 'musical']",1964,3.473684210526316
2865,Sugar Town,['comedy'],1999,4.0
2866,"Buddy Holly Story, The",['drama'],1978,3.6
2867,Fright Night,"['comedy', 'horror', 'thriller']",1985,3.5833333333333335
2868,Fright Night Part II,['horror'],1988,2.0
2870,Barefoot in the Park,['comedy'],1967,3.3125
2871,Deliverance,"['adventure', 'drama', 'thriller']",1972,3.9
2872,Excalibur,"['adventure', 'fantasy']",1981,3.64
2874,"Pajama Game, The","['comedy', 'musical', 'romance']",1957,3.6666666666666665
2875,Sommersby,"['drama', 'mystery', 'romance']",1993,2.95
2876,Thumbelina,"['animation', 'children', 'fantasy']",1994,2.0
2877,Tommy,['musical'],1975,3.0
2878,Hell Night,['horror'],1981,2.0
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),"['action', 'adventure', 'comedy']",1991,3.2142857142857144
2880,Armour of God (Long xiong hu di),"['action', 'adventure', 'comedy']",1987,3.0833333333333335
2881,Double Jeopardy,"['action', 'crime', 'drama', 'thriller']",1999,3.026315789473684
2882,Jakob the Liar,['drama'],1999,2.0
2883,Mumford,"['comedy', 'drama']",1999,3.2
2884,Dog Park,"['comedy', 'romance']",1998,2.0
2885,Guinevere,"['drama', 'romance']",1999,2.0
2886,"Adventures of Elmo in Grouchland, The","['children', 'comedy']",1999,1.5
2887,Simon Sez,"['action', 'comedy']",1999,1.0
2888,Drive Me Crazy,"['comedy', 'romance']",1999,2.1
2889,"Mystery, Alaska","['comedy', 'drama']",1999,3.75
2890,Three Kings,"['action', 'adventure', 'comedy', 'drama', 'war']",1999,3.7111111111111112
2891,"Happy, Texas",['comedy'],1999,4.0
2892,New Rose Hotel,"['action', 'drama']",1998,1.0
2893,Plunkett & MaCleane,"['action', 'adventure', 'drama']",1999,3.0
2894,Romance,"['drama', 'romance']",1999,4.0
2896,Alvarez Kelly,['western'],1966,3.0
2897,And the Ship Sails On (E la nave va),"['comedy', 'war']",1983,4.0
2898,"Dark Half, The","['horror', 'mystery']",1993,2.0
2899,Gulliver's Travels,"['adventure', 'animation', 'children']",1939,3.0
2900,Monkey Shines,"['horror', 'sci-fi']",1988,2.5
2901,Phantasm,"['horror', 'sci-fi']",1979,2.892857142857143
2902,Psycho II,"['horror', 'mystery', 'thriller']",1983,2.5
2903,Psycho III,"['horror', 'thriller']",1986,2.5
2905,Sanjuro (Tsubaki Sanjûrô),"['action', 'adventure', 'drama']",1962,4.25
2906,Random Hearts,"['drama', 'romance']",1999,2.5714285714285716
2907,Superstar,['comedy'],1999,3.5714285714285716
2908,Boys Don't Cry,['drama'],1999,3.551282051282051
2912,"Limey, The","['crime', 'drama', 'thriller']",1999,3.892857142857143
2915,Risky Business,['comedy'],1983,3.4404761904761907
2916,Total Recall,"['action', 'adventure', 'sci-fi', 'thriller']",1990,3.653409090909091
2917,Body Heat,"['crime', 'thriller']",1981,4.0
2918,Ferris Bueller's Day Off,['comedy'],1986,3.8394495412844036
2919,"Year of Living Dangerously, The","['drama', 'romance', 'war']",1982,3.8125
2921,High Plains Drifter,['western'],1973,4.181818181818182
2922,Hang 'Em High,"['crime', 'drama', 'western']",1968,3.6
2924,Drunken Master (Jui kuen),"['action', 'comedy']",1978,4.05
2925,"Conformist, The (Conformista, Il)",['drama'],1970,4.1
2926,Hairspray,"['comedy', 'drama']",1988,3.3181818181818183
2927,Brief Encounter,"['drama', 'romance']",1946,3.5
2928,"Razor's Edge, The",['drama'],1984,3.5
2929,Reds,"['drama', 'romance']",1981,3.25
2930,Return with Honor,['documentary'],1998,3.5
2931,Time of the Gypsies (Dom za vesanje),"['comedy', 'crime', 'drama', 'fantasy']",1989,4.166666666666667
2932,Days of Heaven,['drama'],1978,3.6666666666666665
2935,"Lady Eve, The","['comedy', 'romance']",1941,4.0
2936,Sullivan's Travels,"['adventure', 'comedy', 'romance']",1941,4.0
2937,"Palm Beach Story, The",['comedy'],1942,4.1
2939,Niagara,"['drama', 'thriller']",1953,
2940,Gilda,"['drama', 'film-noir', 'mystery', 'romance']",1946,4.0
2941,South Pacific,"['musical', 'romance', 'war']",1958,3.7777777777777777
2942,Flashdance,"['drama', 'romance']",1983,2.875
2943,Indochine,"['drama', 'romance']",1992,4.166666666666667
2944,"Dirty Dozen, The","['action', 'drama', 'war']",1967,3.96875
2946,Help!,"['comedy', 'musical']",1965,3.357142857142857
2947,Goldfinger,"['action', 'adventure', 'thriller']",1964,3.839622641509434
2948,From Russia with Love,"['action', 'adventure', 'thriller']",1963,3.75
2949,Dr. No,"['action', 'adventure', 'thriller']",1962,3.712121212121212
2950,"Blue Lagoon, The","['adventure', 'drama', 'romance']",1980,2.4642857142857144
2951,"Fistful of Dollars, A (Per un pugno di dollari)","['action', 'western']",1964,3.9358974358974357
2952,Sydney (Hard Eight),"['crime', 'drama', 'thriller']",1996,3.5416666666666665
2953,Home Alone 2: Lost in New York,"['children', 'comedy']",1992,2.5161290322580645
2956,Someone to Watch Over Me,"['action', 'crime', 'thriller']",1987,3.1666666666666665
2959,Fight Club,"['action', 'crime', 'drama', 'thriller']",1999,4.272935779816514
2961,"Story of Us, The","['comedy', 'drama']",1999,2.4
2962,Fever Pitch,"['comedy', 'romance']",1997,3.0
2964,Julien Donkey-Boy,['drama'],1999,1.0
2965,"Omega Code, The",['action'],1999,2.0
2966,"Straight Story, The","['adventure', 'drama']",1999,3.9285714285714284
2967,"Bad Seed, The","['drama', 'thriller']",1956,4.0
2968,Time Bandits,"['adventure', 'comedy', 'fantasy', 'sci-fi']",1981,3.731707317073171
2969,"Man and a Woman, A (Un homme et une femme)","['drama', 'romance']",1966,5.0
2970,Fitzcarraldo,"['adventure', 'drama']",1982,3.375
2971,All That Jazz,"['drama', 'fantasy', 'musical']",1979,4.083333333333333
2972,Red Sorghum (Hong gao liang),"['drama', 'war']",1987,5.0
2973,Crimes and Misdemeanors,"['comedy', 'crime', 'drama']",1989,3.9166666666666665
2974,Bats,"['horror', 'thriller']",1999,2.5
2975,"Best Man, The","['comedy', 'drama']",1999,3.0
2976,Bringing Out the Dead,['drama'],1999,3.4166666666666665
2977,Crazy in Alabama,"['comedy', 'drama']",1999,3.0
2978,Three to Tango,"['comedy', 'romance']",1999,3.0
2979,Body Shots,['drama'],1999,3.0
2982,"Guardian, The","['horror', 'thriller']",1990,2.0
2983,"Ipcress File, The",['thriller'],1965,4.0
2984,On Any Sunday,['documentary'],1971,4.5
2985,RoboCop,"['action', 'crime', 'drama', 'sci-fi', 'thriller']",1987,3.3714285714285714
2986,RoboCop 2,"['action', 'crime', 'sci-fi', 'thriller']",1990,2.64
2987,Who Framed Roger Rabbit?,"['adventure', 'animation', 'children', 'comedy', 'crime', 'fantasy', 'mystery']",1988,3.5721649484536084
2988,Melvin and Howard,['drama'],1980,4.0
2989,For Your Eyes Only,"['action', 'adventure', 'thriller']",1981,3.5476190476190474
2990,Licence to Kill,"['action', 'adventure', 'thriller']",1989,3.325
2991,Live and Let Die,"['action', 'adventure', 'thriller']",1973,3.6956521739130435
2992,Rawhead Rex,"['horror', 'thriller']",1986,3.5
2993,Thunderball,"['action', 'adventure', 'thriller']",1965,3.4791666666666665
2995,House on Haunted Hill,"['horror', 'thriller']",1999,2.4285714285714284
2996,Music of the Heart,['drama'],1999,3.125
2997,Being John Malkovich,"['comedy', 'drama', 'fantasy']",1999,3.9545454545454546
3000,Princess Mononoke (Mononoke-hime),"['action', 'adventure', 'animation', 'drama', 'fantasy']",1997,3.9583333333333335
3002,My Best Fiend (Mein liebster Feind),['documentary'],1999,4.0
3003,Train of Life (Train de vie),"['comedy', 'drama', 'romance', 'war']",1998,4.5
3004,"Bachelor, The","['comedy', 'romance']",1999,2.5454545454545454
3005,"Bone Collector, The",['thriller'],1999,2.84
3006,"Insider, The","['drama', 'thriller']",1999,3.7419354838709675
3007,American Movie,['documentary'],1999,3.75
3008,Last Night,"['drama', 'sci-fi']",1998,4.0
3010,Rosetta,['drama'],1999,4.0
3011,"They Shoot Horses, Don't They?",['drama'],1969,3.25
3013,Bride of Re-Animator,"['comedy', 'horror']",1990,4.0
3014,Bustin' Loose,['comedy'],1981,2.0
3015,Coma,['thriller'],1978,3.6666666666666665
3016,Creepshow,['horror'],1982,3.0714285714285716
3017,Creepshow 2,['horror'],1987,3.0
3018,Re-Animator,"['comedy', 'horror', 'sci-fi']",1985,3.45
3019,Drugstore Cowboy,"['crime', 'drama']",1989,4.15
3020,Falling Down,"['action', 'drama']",1993,3.5294117647058822
3021,"Funhouse, The",['horror'],1981,2.0
3022,"General, The","['comedy', 'war']",1926,4.0
3024,Piranha,"['horror', 'sci-fi']",1978,2.642857142857143
3028,"Taming of the Shrew, The",['comedy'],1967,2.5
3029,Nighthawks,"['action', 'drama']",1981,3.25
3030,Yojimbo,"['action', 'adventure']",1961,4.230769230769231
3031,Repossessed,['comedy'],1990,2.375
3032,"Omega Man, The","['action', 'drama', 'sci-fi', 'thriller']",1971,3.6666666666666665
3033,Spaceballs,"['comedy', 'sci-fi']",1987,3.483050847457627
3034,Robin Hood,"['adventure', 'animation', 'children', 'comedy', 'musical']",1973,3.513888888888889
3035,Mister Roberts,"['comedy', 'drama', 'war']",1955,3.8181818181818183
3036,"Quest for Fire (Guerre du feu, La)","['adventure', 'drama']",1981,3.7857142857142856
3037,Little Big Man,['western'],1970,4.145833333333333
3038,"Face in the Crowd, A",['drama'],1957,4.2
3039,Trading Places,['comedy'],1983,3.730769230769231
3040,Meatballs,['comedy'],1979,3.2222222222222223
3041,Meatballs Part II,['comedy'],1984,2.0833333333333335
3042,Meatballs III,['comedy'],1987,2.5
3043,Meatballs 4,['comedy'],1992,1.0
3044,Dead Again,"['mystery', 'romance', 'thriller']",1991,3.769230769230769
3045,Peter's Friends,"['comedy', 'drama']",1992,3.6
3046,"Incredibly True Adventure of Two Girls in Love, The","['comedy', 'romance']",1995,4.5
3048,Under the Rainbow,['comedy'],1981,2.0
3051,Anywhere But Here,"['comedy', 'drama']",1999,2.5
3052,Dogma,"['adventure', 'comedy', 'fantasy']",1999,3.6455696202531644
3053,"Messenger: The Story of Joan of Arc, The","['drama', 'war']",1999,3.909090909090909
3054,Pokémon: The First Movie,"['adventure', 'animation', 'children', 'fantasy', 'sci-fi']",1998,2.3125
3055,Felicia's Journey,['thriller'],1999,3.3333333333333335
3056,Oxygen,"['crime', 'drama', 'thriller']",1999,4.0
3057,Where's Marlowe?,['comedy'],1998,4.0
3060,"Commitments, The","['comedy', 'drama', 'musical']",1991,3.8666666666666667
3061,Holiday Inn,"['comedy', 'musical']",1942,3.625
3062,"Longest Day, The","['action', 'drama', 'war']",1962,4.0
3063,Poison Ivy,"['drama', 'thriller']",1992,2.1666666666666665
3064,Poison Ivy: New Seduction,"['drama', 'thriller']",1997,2.3333333333333335
3066,Tora! Tora! Tora!,"['action', 'drama', 'war']",1970,3.9285714285714284
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),"['comedy', 'drama']",1988,3.55
3068,"Verdict, The","['drama', 'mystery']",1982,4.357142857142857
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The","['adventure', 'comedy', 'sci-fi']",1984,3.5476190476190474
3071,Stand and Deliver,"['comedy', 'drama']",1988,3.5
3072,Moonstruck,"['comedy', 'romance']",1987,3.5555555555555554
3073,"Sandpiper, The","['drama', 'romance']",1965,5.0
3074,Jeremiah Johnson,['western'],1972,4.25
3075,Repulsion,"['drama', 'horror']",1965,4.166666666666667
3076,Irma la Douce,['comedy'],1963,3.625
3077,42 Up,['documentary'],1998,4.0
3078,Liberty Heights,['drama'],1999,4.0
3079,Mansfield Park,"['comedy', 'drama', 'romance']",1999,3.0833333333333335
3081,Sleepy Hollow,"['fantasy', 'horror', 'mystery', 'romance']",1999,3.475806451612903
3082,"World Is Not Enough, The","['action', 'adventure', 'thriller']",1999,3.3333333333333335
3083,All About My Mother (Todo sobre mi madre),['drama'],1999,4.157894736842105
3086,Babes in Toyland,"['children', 'comedy', 'fantasy', 'musical']",1934,5.0
3087,Scrooged,"['comedy', 'fantasy', 'romance']",1988,3.1666666666666665
3088,Harvey,"['comedy', 'fantasy']",1950,3.8333333333333335
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),['drama'],1948,4.125
3090,Matewan,['drama'],1987,4.166666666666667
3091,Kagemusha,"['drama', 'war']",1980,4.125
3093,McCabe & Mrs. Miller,"['drama', 'western']",1971,3.75
3094,Maurice,"['drama', 'romance']",1987,4.0
3095,"Grapes of Wrath, The",['drama'],1940,4.111111111111111
3096,My Man Godfrey,['comedy'],1957,5.0
3097,"Shop Around the Corner, The","['comedy', 'drama', 'romance']",1940,3.6666666666666665
3098,"Natural, The",['drama'],1984,3.6458333333333335
3099,Shampoo,"['comedy', 'drama', 'romance']",1975,3.0714285714285716
3100,"River Runs Through It, A",['drama'],1992,3.9318181818181817
3101,Fatal Attraction,"['drama', 'thriller']",1987,3.0972222222222223
3102,Jagged Edge,"['crime', 'romance', 'thriller']",1985,3.5714285714285716
3103,Stanley & Iris,"['drama', 'romance']",1990,2.75
3104,Midnight Run,"['action', 'comedy', 'crime', 'thriller']",1988,3.6363636363636362
3105,Awakenings,"['drama', 'mystery']",1990,3.6818181818181817
3106,Come See the Paradise,"['drama', 'romance']",1990,1.0
3107,Backdraft,"['action', 'drama']",1991,3.3043478260869565
3108,"Fisher King, The","['comedy', 'drama', 'fantasy', 'romance']",1991,3.8055555555555554
3109,"River, The",['drama'],1984,3.5
3111,Places in the Heart,['drama'],1984,4.25
3112,'night Mother,['drama'],1986,3.0
3113,End of Days,"['action', 'fantasy', 'horror', 'mystery', 'thriller']",1999,2.7
3114,Toy Story 2,"['adventure', 'animation', 'children', 'comedy', 'fantasy']",1999,3.8608247422680413
3115,Flawless,['drama'],1999,4.0
3117,Ride with the Devil,"['drama', 'romance', 'war']",1999,3.875
3120,"Distinguished Gentleman, The",['comedy'],1992,3.5
3125,"End of the Affair, The",['drama'],1999,4.0
3127,Holy Smoke,"['comedy', 'drama']",1999,2.8333333333333335
3129,Sweet and Lowdown,"['comedy', 'drama']",1999,3.6666666666666665
3130,Bonfire of the Vanities,"['comedy', 'crime', 'drama']",1990,2.4
3132,Daddy Long Legs,"['comedy', 'drama']",1919,2.0
3134,Grand Illusion (La grande illusion),"['drama', 'war']",1937,3.7142857142857144
3135,"Great Santini, The",['drama'],1979,3.6666666666666665
3138,Stealing Home,['drama'],1988,3.0
3141,"Two Jakes, The",['drama'],1990,1.25
3142,U2: Rattle and Hum,"['documentary', 'musical']",1988,3.25
3143,Hell in the Pacific,"['drama', 'war']",1968,3.0
3145,Cradle Will Rock,['drama'],1999,3.1666666666666665
3146,Deuce Bigalow: Male Gigolo,['comedy'],1999,2.323529411764706
3147,"Green Mile, The","['crime', 'drama']",1999,4.148648648648648
3148,"Cider House Rules, The",['drama'],1999,3.75
3150,"War Zone, The","['drama', 'thriller']",1999,3.25
3152,"Last Picture Show, The",['drama'],1971,4.5
3153,"7th Voyage of Sinbad, The","['action', 'adventure', 'fantasy']",1958,4.4
3155,Anna and the King,"['drama', 'romance']",1999,3.6666666666666665
3156,Bicentennial Man,"['drama', 'romance', 'sci-fi']",1999,2.8
3157,Stuart Little,"['children', 'comedy', 'fantasy']",1999,2.8421052631578947
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",['drama'],1999,3.6666666666666665
3159,Fantasia 2000,"['animation', 'children', 'musical', 'imax']",2000,3.8333333333333335
3160,Magnolia,['drama'],1999,3.7115384615384617
3161,Onegin,"['drama', 'romance']",1999,3.0
3162,Simpatico,"['comedy', 'drama']",1999,3.0
3163,Topsy-Turvy,"['comedy', 'drama', 'musical']",1999,3.875
3165,Boiling Point,"['action', 'drama']",1993,3.0
3167,Carnal Knowledge,"['comedy', 'drama']",1971,3.5
3168,Easy Rider,"['adventure', 'drama']",1969,3.603448275862069
3169,The Falcon and the Snowman,"['crime', 'drama', 'thriller']",1985,3.3
3171,Room at the Top,['drama'],1959,4.0
3173,Any Given Sunday,['drama'],1999,3.0
3174,Man on the Moon,"['comedy', 'drama']",1999,3.4871794871794872
3175,Galaxy Quest,"['adventure', 'comedy', 'sci-fi']",1999,3.58
3176,"Talented Mr. Ripley, The","['drama', 'mystery', 'thriller']",1999,3.336734693877551
3177,Next Friday,['comedy'],2000,3.25
3178,"Hurricane, The",['drama'],1999,3.53125
3179,Angela's Ashes,['drama'],1999,3.3333333333333335
3181,Titus,['drama'],1999,3.9166666666666665
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",['documentary'],1999,4.0
3183,"Third Miracle, The",['drama'],1999,3.0
3185,Snow Falling on Cedars,['drama'],1999,3.3333333333333335
3186,"Girl, Interrupted",['drama'],1999,3.4642857142857144
3189,My Dog Skip,"['children', 'drama']",1999,3.5454545454545454
3190,Supernova,"['adventure', 'sci-fi', 'thriller']",2000,2.0
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",['drama'],1998,3.0
3194,"Way We Were, The","['drama', 'romance']",1973,3.625
3196,Stalag 17,"['drama', 'war']",1953,3.7222222222222223
3197,"Presidio, The","['action', 'crime', 'romance', 'thriller']",1988,2.857142857142857
3198,Papillon,"['crime', 'drama']",1973,3.9285714285714284
3200,"Last Detail, The","['comedy', 'drama']",1973,4.25
3201,Five Easy Pieces,['drama'],1970,4.5
3203,Dead Calm,['thriller'],1989,3.1666666666666665
3204,"Boys from Brazil, The","['action', 'mystery', 'thriller']",1978,3.6875
3206,Against All Odds,['romance'],1984,2.3333333333333335
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),"['action', 'comedy']",1993,2.1875
3210,Fast Times at Ridgemont High,"['comedy', 'drama', 'romance']",1982,3.4761904761904763
3211,"Cry in the Dark, A",['drama'],1988,3.75
3213,Batman: Mask of the Phantasm,"['animation', 'children']",1993,4.115384615384615
3214,American Flyers,['drama'],1985,3.5
3217,"Star Is Born, A",['drama'],1937,3.5
3219,Pacific Heights,"['mystery', 'thriller']",1990,3.1923076923076925
3221,"Draughtsman's Contract, The",['drama'],1982,3.7
3223,"Zed & Two Noughts, A",['drama'],1985,3.0
3224,Woman in the Dunes (Suna no onna),['drama'],1964,4.75
3225,Down to You,"['comedy', 'romance']",2000,2.0
3230,"Odessa File, The",['thriller'],1974,3.875
3235,Where the Buffalo Roam,['comedy'],1980,3.6666666666666665
3238,Eye of the Beholder,['thriller'],1999,1.5833333333333333
3240,"Big Tease, The",['comedy'],1999,3.25
3241,"Cup, The (Phörpa)",['comedy'],1999,4.5
3243,Encino Man,['comedy'],1992,2.4
3244,"Goodbye Girl, The","['comedy', 'romance']",1977,3.7083333333333335
3246,Malcolm X,['drama'],1992,4.166666666666667
3247,Sister Act,"['comedy', 'crime']",1992,3.0277777777777777
3248,Sister Act 2: Back in the Habit,['comedy'],1993,1.8928571428571428
3249,"Hand That Rocks the Cradle, The","['drama', 'thriller']",1992,3.111111111111111
3250,Alive,['drama'],1993,3.1666666666666665
3251,Agnes of God,"['drama', 'mystery']",1985,3.7
3252,Scent of a Woman,['drama'],1992,3.5925925925925926
3253,Wayne's World,['comedy'],1992,3.4754098360655736
3254,Wayne's World 2,['comedy'],1993,3.2962962962962963
3255,"League of Their Own, A","['comedy', 'drama']",1992,3.466666666666667
3256,Patriot Games,"['action', 'crime', 'drama', 'thriller']",1992,3.5161290322580645
3257,"Bodyguard, The","['drama', 'romance', 'thriller']",1992,2.859375
3258,Death Becomes Her,"['comedy', 'fantasy']",1992,2.8666666666666667
3259,Far and Away,"['adventure', 'drama', 'romance']",1992,3.1363636363636362
3260,Howards End,['drama'],1992,4.0
3261,Singles,"['comedy', 'drama', 'romance']",1992,3.1818181818181817
3262,Twin Peaks: Fire Walk with Me,"['crime', 'drama', 'mystery', 'thriller']",1992,3.409090909090909
3263,White Men Can't Jump,"['comedy', 'drama']",1992,3.0454545454545454
3264,Buffy the Vampire Slayer,"['action', 'comedy', 'horror']",1992,2.423076923076923
3265,Hard-Boiled (Lat sau san taam),"['action', 'crime', 'drama', 'thriller']",1992,4.0
3266,Man Bites Dog (C'est arrivé près de chez vous),"['comedy', 'crime', 'drama', 'thriller']",1992,4.5
3267,"Mariachi, El","['action', 'crime', 'thriller', 'western']",1992,3.5555555555555554
3268,Stop! Or My Mom Will Shoot,"['action', 'comedy']",1992,1.7727272727272727
3269,Forever Young,"['drama', 'romance', 'sci-fi']",1992,2.8518518518518516
3270,"Cutting Edge, The","['comedy', 'drama', 'romance']",1992,2.7916666666666665
3271,Of Mice and Men,['drama'],1992,3.676470588235294
3272,Bad Lieutenant,"['crime', 'drama']",1992,3.4375
3273,Scream 3,"['comedy', 'horror', 'mystery', 'thriller']",2000,2.6724137931034484
3274,Single White Female,"['drama', 'thriller']",1992,3.375
3275,"Boondock Saints, The","['action', 'crime', 'drama', 'thriller']",2000,4.22093023255814
3276,Gun Shy,['comedy'],2000,1.0
3280,"Baby, The",['horror'],1973,1.5
3281,"Brandon Teena Story, The",['documentary'],1998,2.0
3283,Minnie and Moskowitz,['action'],1971,3.25
3284,They Might Be Giants,"['comedy', 'mystery', 'romance']",1971,3.0
3285,"Beach, The","['adventure', 'drama']",2000,3.0625
3286,Snow Day,['comedy'],2000,2.3
3287,"Tigger Movie, The","['animation', 'children']",2000,3.1666666666666665
3289,Not One Less (Yi ge dou bu neng shao),['drama'],1999,4.5
3294,Eaten Alive,['horror'],1977,1.5
3295,Raining Stones,['drama'],1993,4.0
3296,To Sir with Love,['drama'],1967,4.071428571428571
3298,Boiler Room,"['crime', 'drama', 'thriller']",2000,3.7142857142857144
3299,Hanging Up,"['comedy', 'drama']",2000,2.6666666666666665
3300,Pitch Black,"['horror', 'sci-fi', 'thriller']",2000,3.5641025641025643
3301,"Whole Nine Yards, The","['comedy', 'crime']",2000,3.5238095238095237
3302,Beautiful People,['comedy'],1999,4.75
3303,Black Tar Heroin: The Dark End of the Street,['documentary'],2000,5.0
3306,"Circus, The",['comedy'],1928,4.125
3307,City Lights,"['comedy', 'drama', 'romance']",1931,3.8461538461538463
3308,"Flamingo Kid, The","['comedy', 'drama']",1984,2.857142857142857
3310,"Kid, The","['comedy', 'drama']",1921,4.1
